yearel,myoutcomenext,difshare
1976,1,.4754412
1976,0,-.4754412
1976,0,-.6859685
1978,1,.3425498
1978,0,-.3425498
1980,1,.3418195
1980,0,-.3418195
1980,0,-.5489568
1980,0,-.5944343
1982,1,.2900447
1982,0,-.2900447
1982,0,-.6072307
1982,0,-.6096154
1984,1,.2814828
1984,0,-.2814828
1984,0,-.6071496
1984,0,-.6079171
1986,1,.4383761
1986,0,-.4383761
1986,0,-.6895303
1986,0,-.6903332
1988,1,.7241275
1988,0,-.7241275
1990,1,.2535882
1990,0,-.2535882
1990,0,-.6266219
1992,1,.0394775
1992,0,-.0394775
1994,0,.2065949
1994,0,-.2065949
1994,0,-.5725471
1996,1,.0144536
1996,0,-.0144536
1996,0,-.463912
1996,0,-.47559
1996,0,-.4777935
1946,1,.0621816
1946,0,-.0621816
1948,1,.672596
1948,0,-.672596
1948,0,-.7506906
1950,1,.0414634
1950,0,-.0414634
1952,1,.7415102
1952,0,-.7415102
1954,0,.0511796
1954,0,-.0511796
1956,1,.0614828
1956,0,-.0614828
1958,1,.3868896
1958,0,-.3868896
1960,1,.3083492
1960,0,-.3083492
1962,1,.2465981
1962,0,-.2465981
1964,1,.0957411
1964,0,-.0957411
1966,0,.1885887
1966,0,-.1885887
1968,1,.5984181
1968,0,-.5984181
1968,0,-.7836773
1970,1,.5647543
1970,0,-.5647543
1970,0,-.7599665
1972,1,.2359009
1972,0,-.2359009
1972,0,-.5791399
1974,1,.5455271
1974,0,-.5455271
1974,0,-.7293098
1976,1,.2564389
1976,0,-.2564389
1976,0,-.575939
1978,0,.2493158
1978,0,-.2493158
1978,0,-.5663934
1980,1,.0309331
1980,0,-.0309331
1980,0,-.3897044
1980,0,-.4432523
1980,0,-.4555002
1982,1,.173362
1982,0,-.173362
1982,0,-.5556526
1982,0,-.5608093
1982,0,-.5643337
1984,1,.4167491
1984,0,-.4167491
1984,0,-.6807854
1986,1,.4816573
1986,0,-.4816573
1988,1,.4654954
1988,0,-.4654954
1988,0,-.6867806
1988,0,-.6954482
1988,0,-.7003893
1990,1,.3715433
1990,0,-.3715433
1990,0,-.6055972
1992,1,.0197189
1992,0,-.0197189
1992,0,-.4078543
1994,1,.2722415
1994,0,-.2722415
1994,1,-.591838
1996,1,.2315954
1996,0,-.2315954
1996,0,-.565446
1996,0,-.5768819
1946,1,.1332012
1946,0,-.1332012
1946,0,-.5476866
1948,0,.7563485
1948,0,-.7563485
1950,1,.2018261
1950,0,-.2018261
1954,1,.075816
1954,0,-.075816
1956,1,.4599258
1956,0,-.4599258
1958,1,.6224285
1958,0,-.6224285
1962,1,.2264065
1962,0,-.2264065
1964,1,.2385621
1964,0,-.2385621
1966,1,.5454357
1966,0,-.5454357
1968,1,.8759364
1968,0,-.8759364
1968,0,-.9012804
1970,1,.2970374
1970,0,-.2970374
1970,0,-.6117411
1972,1,.1093809
1972,0,-.1093809
1972,0,-.5105534
1974,1,.3818691
1974,0,-.3818691
1976,1,.3495227
1976,0,-.3495227
1976,0,-.6366702
1978,1,.5154137
1978,0,-.5154137
1978,0,-.6957117
1978,0,-.7118719
1980,0,.5364999
1980,0,-.5364999
1980,0,-.6466851
1980,0,-.7064039
1982,1,.2947087
1982,0,-.2947087
1982,0,-.5943736
1984,0,.256315
1984,0,-.256315
1984,0,-.5933009
1986,0,.2228793
1986,0,-.2228793
1986,0,-.5615019
1988,1,.0563066
1988,0,-.0563066
1988,0,-.4939226
1990,0,.2716944
1990,0,-.2716944
1990,0,-.5536563
1992,1,.4550079
1992,0,-.4550079
1992,0,-.6438638
1992,0,-.6541963
1994,1,.3483341
1994,0,-.3483341
1996,1,.4798901
1996,0,-.4798901
1996,0,-.687506
1996,0,-.7001991
1946,1,.0362028
1946,0,-.0362028
1948,1,.0529124
1948,0,-.0529124
1950,1,.6984452
1950,0,-.6984452
1952,0,.0191011
1952,0,-.0191011
1954,1,.0492228
1954,0,-.0492228
1956,1,.1915613
1956,0,-.1915613
1958,1,.1403782
1958,0,-.1403782
1960,1,.3003307
1960,0,-.3003307
1962,1,.2988528
1962,0,-.2988528
1964,1,.1478354
1964,0,-.1478354
1966,1,.3496048
1966,0,-.3496048
1968,1,.3169791
1968,0,-.3169791
1970,1,.1738762
1970,0,-.1738762
1970,0,-.5706819
1972,0,.4779866
1972,0,-.4779866
1972,0,-.7378989
1974,1,.1018695
1974,0,-.1018695
1974,0,-.4997967
1974,0,-.5005832
1976,1,.3561554
1976,0,-.3561554
1976,0,-.6470577
1978,0,.1796466
1978,0,-.1796466
1978,0,-.5449501
1980,0,.2336504
1980,0,-.2336504
1980,0,-.5495772
1980,0,-.5719049
1982,1,.3448955
1982,0,-.3448955
1982,0,-.6318356
1984,1,.322762
1984,0,-.322762
1984,0,-.6345375
1986,1,.3945743
1986,0,-.3945743
1988,1,.37302
1988,0,-.37302
1988,0,-.6404797
1990,1,.2237632
1990,0,-.2237632
1990,0,-.5171552
1992,1,.2863135
1992,0,-.2863135
1992,0,-.5207721
1994,1,.3437886
1994,0,-.3437886
1994,0,-.5947943
1996,1,.3476321
1996,0,-.3476321
1996,0,-.6076257
1946,1,.0875775
1946,0,-.0875775
1948,0,.3280183
1948,0,-.3280183
1948,0,-.6322358
1950,1,.1254143
1950,0,-.1254143
1950,0,-.3551056
1952,1,.0201556
1952,0,-.0201556
1954,0,.3024665
1954,0,-.3024665
1956,0,.2597319
1956,0,-.2597319
1960,1,.1293518
1960,0,-.1293518
1962,1,.2583779
1962,0,-.2583779
1964,0,.2976801
1964,0,-.2976801
1966,1,.1287484
1966,0,-.1287484
1968,1,.4501356
1968,0,-.4501356
1968,0,-.6973057
1970,1,.4909857
1970,0,-.4909857
1972,0,.5513321
1972,0,-.5513321
1974,1,.4678369
1974,0,-.4678369
1974,0,-.6597607
1976,0,.4507617
1976,0,-.4507617
1978,1,.1077189
1978,0,-.1077189
1978,0,-.4940771
1980,1,.2452455
1980,0,-.2452455
1980,0,-.5769452
1982,1,.2685174
1982,0,-.2685174
1984,1,.494347
1984,0,-.494347
1984,0,-.7051442
1986,1,.4548087
1986,0,-.4548087
1986,0,-.6933482
1988,0,.2519197
1988,0,-.2519197
1990,1,.029331
1990,0,-.029331
1992,1,.1761951
1992,0,-.1761951
1992,0,-.5387701
1992,0,-.5515321
1994,1,.2120509
1994,0,-.2120509
1996,1,.3361973
1996,0,-.3361973
1996,0,-.6319649
1996,0,-.6326661
1996,0,-.6385363
1948,1,.660161
1948,0,-.660161
1950,1,.7437936
1950,0,-.7437936
1954,1,.1382773
1954,0,-.1382773
1956,1,.1578728
1956,0,-.1578728
1958,1,.0409204
1958,0,-.0409204
1960,0,.0263624
1960,0,-.0263624
1962,1,.3998332
1962,0,-.3998332
1964,1,.4179128
1964,0,-.4179128
1966,1,.1408611
1966,0,-.1408611
1968,1,.0768368
1968,0,-.0768368
1970,1,.2750061
1970,0,-.2750061
1970,0,-.6183277
1974,1,.4402685
1974,0,-.4402685
1976,0,.4440768
1976,0,-.4440768
1978,1,.2021802
1978,0,-.2021802
1980,1,.4663202
1980,0,-.4663202
1980,0,-.6880677
1982,1,.2967499
1982,0,-.2967499
1982,0,-.6142414
1984,1,.3277063
1984,0,-.3277063
1984,0,-.6362018
1986,1,.4386795
1986,0,-.4386795
1986,0,-.6922254
1988,0,.4157222
1988,0,-.4157222
1988,0,-.6767846
1990,1,.3237
1990,0,-.3237
1992,1,.3238174
1992,0,-.3238174
1992,0,-.5866042
1994,0,.1980898
1994,0,-.1980898
1996,1,.2366531
1996,0,-.2366531
1996,0,-.5576239
1996,0,-.5609253
1996,0,-.5702215
1946,1,.2226026
1946,0,-.2226026
1946,0,-.3948677
1948,1,.1408696
1948,0,-.1408696
1950,1,.1850966
1950,0,-.1850966
1952,1,.1946944
1952,0,-.1946944
1954,1,.2164613
1954,0,-.2164613
1956,1,.2153006
1956,0,-.2153006
1958,0,.1561877
1958,0,-.1561877
1960,1,.1078923
1960,0,-.1078923
1962,1,.4374287
1962,0,-.4374287
1964,1,.3352956
1964,0,-.3352956
1966,1,.4276749
1966,0,-.4276749
1968,1,.2709796
1968,0,-.2709796
1968,0,-.6028861
1970,1,.3580707
1970,0,-.3580707
1970,0,-.6346527
1972,1,.5825198
1972,0,-.5825198
1974,0,.0141059
1974,0,-.0141059
1974,0,-.4626756
1976,1,.0683937
1976,0,-.0683937
1978,1,.2274152
1978,0,-.2274152
1980,1,.4648822
1980,0,-.4648822
1980,0,-.6795257
1980,0,-.6956846
1982,1,.7073463
1982,0,-.7073463
1984,1,.4306304
1984,0,-.4306304
1984,0,-.6928519
1986,1,.5918421
1986,0,-.5918421
1986,0,-.7714712
1986,0,-.7719177
1988,1,.5715747
1988,0,-.5715747
1990,1,.5212705
1990,0,-.5212705
1990,0,-.703611
1992,0,.300358
1992,0,-.300358
1992,0,-.56001
1994,1,.2993307
1994,0,-.2993307
1996,1,.3548919
1996,0,-.3548919
1996,0,-.6277347
1996,0,-.6435021
1952,1,.1050744
1952,0,-.1050744
1952,0,-.5329778
1954,1,.2018551
1954,0,-.2018551
1956,1,.2988397
1956,0,-.2988397
1958,1,.5062691
1958,0,-.5062691
1960,1,.354308
1960,0,-.354308
1962,1,.3431159
1962,0,-.3431159
1964,1,.3534473
1964,0,-.3534473
1966,0,.2160503
1966,0,-.2160503
1968,1,.0255899
1968,0,-.0255899
1968,0,-.4954288
1970,1,.2673024
1970,0,-.2673024
1970,0,-.6096274
1970,0,-.6128384
1972,1,.1860788
1972,0,-.1860788
1972,0,-.4502012
1972,0,-.5454202
1974,1,.0378482
1974,0,-.0378482
1976,0,.3137676
1976,0,-.3137676
1978,0,.0898975
1978,0,-.0898975
1980,0,.4120444
1980,0,-.4120444
1982,1,.080109
1982,0,-.080109
1984,1,.4497383
1984,0,-.4497383
1986,1,.2041446
1986,0,-.2041446
1988,0,.4293374
1988,0,-.4293374
1990,1,.0908695
1990,0,-.0908695
1992,0,.483051
1992,0,-.483051
1992,0,-.6976427
1992,0,-.7012221
1994,1,.0768094
1994,0,-.0768094
1994,0,-.4882441
1996,1,.211
1996,0,-.211
1996,0,-.5550794
1946,0,.0560037
1946,1,-.0560037
1948,1,.0627468
1948,0,-.0627468
1948,0,-.4716173
1950,1,.0097098
1950,1,-.0097098
1952,1,.110384
1952,0,-.110384
1954,0,.1003543
1954,0,-.1003543
1956,0,.18502
1956,0,-.18502
1958,1,.2007831
1958,0,-.2007831
1960,1,.399362
1960,0,-.399362
1962,1,.1775419
1962,0,-.1775419
1964,0,.3342793
1964,0,-.3342793
1966,1,.1176168
1966,0,-.1176168
1968,1,.3173225
1968,0,-.3173225
1968,0,-.6379977
1970,0,.2764859
1970,0,-.2764859
1970,0,-.6194206
1972,0,.3272885
1972,0,-.3272885
1974,1,.0538778
1974,0,-.0538778
1976,0,.2840389
1976,0,-.2840389
1978,1,.1851304
1978,0,-.1851304
1980,1,.4205488
1980,0,-.4205488
1982,1,.212266
1982,0,-.212266
1982,0,-.5724537
1984,1,.3456082
1984,0,-.3456082
1986,1,.425411
1986,0,-.425411
1988,1,.3987838
1988,0,-.3987838
1992,1,.6932689
1992,0,-.6932689
1994,1,.3384297
1994,0,-.3384297
1994,0,-.6271233
1996,1,.33899
1996,0,-.33899
1996,0,-.643738
1996,0,-.6461658
1946,1,.9519205
1946,0,-.9519205
1948,1,.4228804
1948,0,-.4228804
1948,0,-.6791133
1948,0,-.6877428
1950,1,.8182427
1950,0,-.8182427
1952,1,.776948
1952,0,-.776948
1952,0,-.8372761
1954,1,.4960928
1954,0,-.4960928
1956,1,.4761355
1956,0,-.4761355
1958,1,.6687003
1958,0,-.6687003
1960,1,.5645427
1960,0,-.5645427
1962,1,.2312184
1962,0,-.2312184
1964,1,.3085696
1964,0,-.3085696
1966,1,.2451681
1966,0,-.2451681
1968,1,.2880481
1968,0,-.2880481
1968,0,-.6048455
1970,1,.4078549
1970,0,-.4078549
1972,0,.3937203
1972,0,-.3937203
1972,0,-.6229744
1974,1,.1254358
1974,0,-.1254358
1976,1,.2875707
1976,0,-.2875707
1978,1,.4746406
1978,0,-.4746406
1978,0,-.6771722
1980,1,.6004704
1980,0,-.6004704
1980,0,-.7303551
1982,1,.252076
1982,0,-.252076
1982,0,-.587736
1982,0,-.6022709
1984,1,.3642334
1984,0,-.3642334
1984,0,-.6546968
1986,1,.4512719
1986,0,-.4512719
1986,0,-.7050452
1988,1,.0172914
1988,0,-.0172914
1988,0,-.4900357
1990,0,.1016364
1990,0,-.1016364
1990,0,-.5364888
1992,0,.004774
1992,0,-.004774
1992,0,-.4095935
1994,1,.1713896
1994,0,-.1713896
1994,0,-.5320401
1996,1,.3825486
1996,0,-.3825486
1996,0,-.6363002
1996,0,-.6442516
1946,1,.1869928
1946,0,-.1869928
1948,1,.6315324
1948,0,-.6315324
1950,1,.744391
1950,0,-.744391
1950,0,-.8096256
1954,0,.423534
1954,0,-.423534
1956,1,.4159625
1956,0,-.4159625
1958,1,.3190383
1958,0,-.3190383
1960,0,.4018072
1960,0,-.4018072
1962,1,.4127971
1962,0,-.4127971
1964,1,.357642
1964,0,-.357642
1966,0,.4678464
1966,0,-.4678464
1968,0,.4031324
1968,0,-.4031324
1968,0,-.6779279
1970,0,.3939253
1970,0,-.3939253
1970,0,-.6782761
1972,1,.1476277
1972,0,-.1476277
1974,1,.2244923
1974,0,-.2244923
1976,1,.344903
1976,0,-.344903
1978,1,.3276154
1978,0,-.3276154
1980,0,.6184335
1980,0,-.6184335
1980,0,-.7464184
1982,1,.3619541
1982,0,-.3619541
1984,1,.4177977
1984,0,-.4177977
1986,1,.4522612
1986,0,-.4522612
1988,0,.4399099
1988,0,-.4399099
1988,0,-.6925102
1990,0,.2533334
1990,0,-.2533334
1990,0,-.5420511
1990,0,-.5962948
1992,1,.2970634
1992,0,-.2970634
1994,1,.1339326
1994,0,-.1339326
1996,1,.1737609
1996,0,-.1737609
1996,0,-.5214381
1946,1,.0542875
1946,0,-.0542875
1948,1,.1256294
1948,0,-.1256294
1948,0,-.5301485
1950,1,.1486138
1950,0,-.1486138
1952,1,.0721784
1952,0,-.0721784
1954,1,.1743663
1954,0,-.1743663
1956,1,.2526716
1956,0,-.2526716
1958,1,.0370733
1958,0,-.0370733
1960,0,.1686989
1960,0,-.1686989
1962,1,.6920402
1962,0,-.6920402
1964,1,.8065728
1964,0,-.8065728
1966,1,.6961719
1966,0,-.6961719
1968,1,.8313766
1968,0,-.8313766
1970,1,.8905581
1970,0,-.8905581
1972,1,.6585383
1972,0,-.6585383
1974,1,.4702405
1974,0,-.4702405
1976,1,.3771366
1976,0,-.3771366
1976,0,-.6182458
1978,0,.2364304
1978,0,-.2364304
1978,0,-.5487361
1980,1,.0048904
1980,0,-.0048904
1980,0,-.4685699
1980,0,-.4734213
1982,1,.4775817
1982,0,-.4775817
1982,0,-.6774656
1984,0,.4643077
1984,0,-.4643077
1984,0,-.7047815
1986,1,.4018468
1986,0,-.4018468
1986,0,-.650398
1988,1,.4023055
1988,0,-.4023055
1988,0,-.6696362
1990,1,.2438417
1990,0,-.2438417
1990,0,-.5081758
1992,1,.304878
1992,0,-.304878
1994,1,.4049098
1994,0,-.4049098
1994,0,-.6420398
1996,1,.3935193
1996,0,-.3935193
1996,0,-.6162792
1996,0,-.6410396
1996,0,-.6427712
1946,1,.2410958
1946,0,-.2410958
1952,1,.209891
1952,0,-.209891
1954,1,.1632453
1954,0,-.1632453
1956,1,.1967829
1956,0,-.1967829
1958,0,.107264
1958,0,-.107264
1960,1,.022403
1960,0,-.022403
1962,1,.0727093
1962,0,-.0727093
1964,1,.0107798
1964,0,-.0107798
1966,1,.0691457
1966,0,-.0691457
1968,1,.1549257
1968,0,-.1549257
1968,0,-.5518193
1970,1,.1992047
1970,0,-.1992047
1970,0,-.5820249
1972,1,.3835697
1972,0,-.3835697
1972,0,-.6450588
1972,0,-.6761876
1974,1,.1158325
1974,0,-.1158325
1976,1,.2521712
1976,0,-.2521712
1978,1,.2927039
1978,0,-.2927039
1980,1,.3201587
1980,0,-.3201587
1980,0,-.5960216
1982,1,.5010039
1982,0,-.5010039
1982,0,-.706082
1984,1,.7047604
1984,0,-.7047604
1986,1,.5076997
1986,0,-.5076997
1986,0,-.7217538
1986,0,-.7227162
1988,1,.4355541
1988,0,-.4355541
1988,0,-.6688921
1988,0,-.6775023
1990,1,.2597925
1990,0,-.2597925
1990,0,-.5633813
1990,0,-.5785198
1992,0,.1757812
1992,0,-.1757812
1992,0,-.4304785
1992,0,-.4951085
1994,0,.0074782
1994,1,-.0074782
1994,0,-.4707475
1996,0,.0422301
1996,0,-.0422301
1996,0,-.4441451
1996,0,-.4681841
1996,0,-.475318
1996,0,-.4768988
1946,0,.1258059
1946,0,-.1258059
1948,1,.1259167
1948,0,-.1259167
1948,0,-.5479575
1950,0,.0202618
1950,0,-.0202618
1952,1,.7640057
1952,0,-.7640057
1952,0,-.8599181
1954,1,.4363065
1954,0,-.4363065
1954,0,-.6912681
1956,1,.4188309
1956,0,-.4188309
1960,1,.4844246
1960,0,-.4844246
1962,0,.2834606
1962,1,-.2834606
1964,1,.108896
1964,0,-.108896
1966,1,.3479608
1966,0,-.3479608
1968,1,.301337
1968,0,-.301337
1970,1,.2667938
1970,0,-.2667938
1972,1,.2285652
1972,0,-.2285652
1972,0,-.6142673
1974,0,.4286082
1974,0,-.4286082
1976,1,.2035678
1976,0,-.2035678
1978,1,.3128708
1978,0,-.3128708
1980,1,.3173659
1980,0,-.3173659
1980,0,-.5787647
1982,1,.1910915
1982,0,-.1910915
1984,1,.2470829
1984,0,-.2470829
1984,0,-.6000026
1986,1,.3394893
1986,0,-.3394893
1986,0,-.6438128
1986,0,-.64653
1988,1,.3034795
1988,0,-.3034795
1988,0,-.6155772
1988,0,-.6206743
1988,0,-.6348361
1990,1,.2754334
1990,0,-.2754334
1990,0,-.5763676
1992,1,.1281787
1992,0,-.1281787
1992,0,-.5000141
1994,1,.3870455
1994,0,-.3870455
1994,0,-.6241775
1994,0,-.6359226
1996,1,.2448285
1996,0,-.2448285
1996,0,-.5540357
1996,0,-.5846111
1952,0,.7475384
1952,0,-.7475384
1954,1,.1377029
1954,0,-.1377029
1956,1,.2387712
1956,0,-.2387712
1958,1,.12712
1958,0,-.12712
1960,1,.1946565
1960,0,-.1946565
1962,1,.4068221
1962,0,-.4068221
1964,1,.3587686
1964,0,-.3587686
1966,1,.5253339
1966,0,-.5253339
1968,0,.4567205
1968,0,-.4567205
1970,1,.3266186
1970,0,-.3266186
1970,0,-.6347025
1970,0,-.6407846
1972,1,.4028133
1972,0,-.4028133
1974,1,.3100671
1974,0,-.3100671
1974,0,-.610348
1976,1,.3556148
1976,0,-.3556148
1978,1,.3007417
1978,0,-.3007417
1978,0,-.579078
1980,1,.3668277
1980,0,-.3668277
1980,0,-.597447
1980,1,-.6024426
1980,0,-.6217363
1982,1,.3408785
1982,0,-.3408785
1982,0,-.6106902
1984,1,.3016138
1984,0,-.3016138
1984,0,-.615597
1984,0,-.6175695
1986,1,.80427
1986,0,-.80427
1986,0,-.8337438
1988,1,.4849585
1988,0,-.4849585
1988,0,-.6994667
1988,0,-.7055542
1990,1,.4327798
1990,0,-.4327798
1990,0,-.6339928
1992,1,.1641693
1992,0,-.1641693
1992,0,-.5016395
1994,0,.0183043
1994,0,-.0183043
1994,0,-.4623225
1996,1,.0584785
1996,0,-.0584785
1996,0,-.4651009
1996,0,-.4677819
1996,0,-.4799905
1952,1,.2865283
1952,0,-.2865283
1954,1,.3036789
1954,0,-.3036789
1956,0,.2768873
1956,0,-.2768873
1958,0,.0022382
1958,0,-.0022382
1960,0,.0711666
1960,0,-.0711666
1962,1,.0722931
1962,0,-.0722931
1964,0,.1089293
1964,0,-.1089293
1966,1,.0510041
1966,0,-.0510041
1968,1,.3734232
1968,0,-.3734232
1970,1,.2821209
1970,0,-.2821209
1970,0,-.6165929
1972,1,.3301816
1972,0,-.3301816
1972,0,-.6183048
1976,1,.4989643
1976,0,-.4989643
1976,0,-.6579101
1978,1,.3477367
1978,0,-.3477367
1980,1,.3760372
1980,0,-.3760372
1980,0,-.6039266
1982,1,.7099776
1982,0,-.7099776
1984,1,.4758058
1984,0,-.4758058
1984,0,-.6746301
1986,1,.5476563
1986,0,-.5476563
1986,0,-.7344594
1988,1,.7672714
1988,0,-.7672714
1988,0,-.7972485
1990,0,.4525663
1990,0,-.4525663
1990,0,-.6482239
1992,1,.1891868
1992,0,-.1891868
1992,0,-.4557575
1992,0,-.4877535
1992,0,-.4878129
1992,0,-.4961754
1994,1,.3345435
1994,0,-.3345435
1994,0,-.612506
1996,1,.2922432
1996,0,-.2922432
1996,0,-.5925241
1996,0,-.6111782
1952,0,.760753
1952,0,-.760753
1954,1,.201956
1954,0,-.201956
1956,1,.376714
1956,0,-.376714
1958,1,.444605
1958,0,-.444605
1960,1,.4675336
1960,0,-.4675336
1962,1,.3659552
1962,0,-.3659552
1964,0,.4078785
1964,0,-.4078785
1966,1,.2464732
1966,0,-.2464732
1968,1,.3408531
1968,0,-.3408531
1968,0,-.6221539
1970,1,.4546716
1970,0,-.4546716
1970,0,-.6927325
1970,0,-.7038645
1972,1,.407778
1972,0,-.407778
1972,0,-.6518015
1974,1,.1783934
1974,0,-.1783934
1976,1,.3117196
1976,0,-.3117196
1980,0,.4657111
1980,0,-.4657111
1980,0,-.6626487
1982,1,.1915573
1982,0,-.1915573
1984,1,.2558728
1984,0,-.2558728
1986,1,.3013473
1986,0,-.3013473
1988,1,.4068319
1988,0,-.4068319
1990,1,.2624519
1990,0,-.2624519
1990,0,-.5693906
1992,1,.3089457
1992,0,-.3089457
1992,0,-.5510554
1992,0,-.5817564
1994,1,.3031836
1994,0,-.3031836
1994,0,-.5738161
1996,1,.3725601
1996,0,-.3725601
1996,0,-.6241623
1996,0,-.638014
1952,1,.1005881
1952,0,-.1005881
1954,1,.2950497
1954,0,-.2950497
1958,1,.4453532
1958,0,-.4453532
1960,1,.3357713
1960,0,-.3357713
1962,0,.0423368
1962,0,-.0423368
1964,1,.0345553
1964,0,-.0345553
1966,1,.3069775
1966,0,-.3069775
1968,0,.4432422
1968,0,-.4432422
1970,1,.3622048
1970,0,-.3622048
1970,0,-.6510439
1970,0,-.6542221
1972,1,.1486675
1972,0,-.1486675
1972,0,-.5742977
1974,0,.3139815
1974,0,-.3139815
1974,0,-.6036985
1976,1,.0936735
1976,0,-.0936735
1978,1,.0200374
1978,0,-.0200374
1980,0,.0452637
1980,0,-.0452637
1980,0,-.4846783
1982,1,.2242821
1982,0,-.2242821
1982,0,-.5595307
1984,1,.1317646
1984,0,-.1317646
1984,0,-.531617
1984,0,-.5348034
1986,1,.294213
1986,0,-.294213
1986,0,-.625
1986,0,-.6287445
1988,1,.3790002
1988,0,-.3790002
1988,0,-.6471963
1990,0,.2095927
1990,0,-.2095927
1990,0,-.5365604
1992,1,.102218
1992,0,-.102218
1992,0,-.4448995
1992,0,-.4621931
1992,0,-.4741443
1994,0,.1083742
1994,0,-.1083742
1994,0,-.5037536
1994,0,-.5066917
1996,1,.0700047
1996,0,-.0700047
1996,0,-.4668299
1996,0,-.4797294
1996,0,-.4925183
1952,1,.2603401
1952,0,-.2603401
1954,1,.3246115
1954,0,-.3246115
1956,1,.2903738
1956,0,-.2903738
1958,1,.1639489
1958,0,-.1639489
1960,1,.2180027
1960,0,-.2180027
1962,1,.2797529
1962,0,-.2797529
1964,1,.3115647
1964,0,-.3115647
1966,1,.4459374
1966,0,-.4459374
1968,1,.4451153
1968,0,-.4451153
1968,0,-.6934674
1970,1,.433532
1970,0,-.433532
1970,0,-.6669503
1970,0,-.6704792
1972,1,.2317292
1972,0,-.2317292
1972,0,-.5888481
1972,0,-.6068423
1974,1,.6029906
1974,0,-.6029906
1976,0,.6039184
1976,0,-.6039184
1980,1,.6230409
1980,0,-.6230409
1980,0,-.7525272
1982,1,.602324
1982,0,-.602324
1982,0,-.7644489
1984,1,.5321468
1984,0,-.5321468
1984,0,-.7366787
1986,1,.550375
1986,0,-.550375
1986,0,-.7401137
1988,1,.5622675
1988,0,-.5622675
1988,0,-.7393877
1988,0,-.7412513
1990,1,.5045711
1990,0,-.5045711
1990,0,-.6983159
1990,0,-.7043096
1992,1,.2188727
1992,0,-.2188727
1992,0,-.5545845
1992,0,-.5639549
1994,1,.3662081
1994,0,-.3662081
1994,0,-.6459488
1996,1,.2373224
1996,0,-.2373224
1996,0,-.5828718
1954,0,.1590005
1954,0,-.1590005
1956,1,.0309246
1956,0,-.0309246
1958,1,.2477252
1958,0,-.2477252
1960,0,.1410182
1960,0,-.1410182
1962,1,.1130566
1962,0,-.1130566
1964,1,.1711979
1964,0,-.1711979
1966,1,.0224566
1966,0,-.0224566
1968,0,.0453784
1968,0,-.0453784
1970,1,.2518082
1970,0,-.2518082
1972,1,.2923418
1972,0,-.2923418
1972,0,-.5898998
1976,1,.7418376
1976,0,-.7418376
1976,0,-.8206869
1978,1,.6999192
1978,0,-.6999192
1980,1,.7506855
1980,0,-.7506855
1980,0,-.833052
1982,1,.5959078
1982,0,-.5959078
1984,1,.7326972
1984,0,-.7326972
1986,1,.7001028
1986,0,-.7001028
1986,0,-.8362387
1988,0,.6917397
1988,0,-.6917397
1988,0,-.7933876
1990,1,.60762
1990,0,-.60762
1990,0,-.7744001
1992,1,.3563149
1992,0,-.3563149
1992,0,-.5540165
1992,0,-.5599709
1992,0,-.5951125
1994,1,.3971719
1994,0,-.3971719
1994,0,-.6421555
1996,1,.4302313
1996,0,-.4302313
1996,0,-.6352337
1996,0,-.6541009
1996,0,-.6618703
1952,0,.1916147
1952,0,-.1916147
1954,1,.2083362
1954,0,-.2083362
1956,1,.3349824
1956,0,-.3349824
1958,1,.1066816
1958,0,-.1066816
1960,1,.1861145
1960,0,-.1861145
1962,1,.1302411
1962,0,-.1302411
1964,1,.3260179
1964,0,-.3260179
1966,1,.3281867
1966,0,-.3281867
1968,1,.3479216
1968,0,-.3479216
1970,1,.383083
1970,0,-.383083
1970,0,-.6646087
1972,1,.3977365
1972,0,-.3977365
1972,0,-.6539091
1974,1,.4844506
1974,0,-.4844506
1976,1,.4876786
1976,0,-.4876786
1978,1,.4283465
1978,0,-.4283465
1980,0,.4865236
1980,0,-.4865236
1980,0,-.6778508
1982,1,.0771829
1982,0,-.0771829
1984,1,.0842737
1984,0,-.0842737
1984,0,-.4690871
1986,1,.27019
1986,0,-.27019
1986,0,-.6049166
1988,1,.2355691
1988,0,-.2355691
1988,0,-.5765641
1988,0,-.5834438
1990,1,.2118515
1990,0,-.2118515
1990,0,-.5345978
1992,1,.3443257
1992,0,-.3443257
1992,0,-.5085405
1992,0,-.5102403
1992,0,-.5575452
1994,1,.3794053
1994,0,-.3794053
1994,0,-.6052239
1996,1,.5361087
1996,0,-.5361087
1996,0,-.6889689
1996,0,-.6921951
1996,0,-.6987467
1962,1,.0441258
1962,0,-.0441258
1964,1,.2800529
1964,0,-.2800529
1966,1,.2672001
1966,0,-.2672001
1968,1,.1976904
1968,0,-.1976904
1968,0,-.5689217
1970,1,.4635199
1970,0,-.4635199
1972,1,.0985977
1972,0,-.0985977
1972,0,-.4709083
1974,1,.4360656
1974,0,-.4360656
1974,0,-.6770774
1978,0,.3551371
1978,0,-.3551371
1980,1,.2882468
1980,0,-.2882468
1982,1,.4481843
1982,0,-.4481843
1984,1,.4142425
1984,0,-.4142425
1986,1,.4262659
1986,0,-.4262659
1986,0,-.6811748
1986,0,-.7022495
1988,1,.4602097
1988,0,-.4602097
1988,0,-.6865919
1990,0,.3429221
1990,0,-.3429221
1992,1,.2513897
1992,0,-.2513897
1994,1,.1827021
1994,0,-.1827021
1996,1,.3951699
1996,0,-.3951699
1996,0,-.6289318
